stream,section,date,start,stop,agency,crew,watervis,cloud,wind,weather,survey notes,reddID,clusterID,photoID,WPT,history,change,type,sup,propsup,fish,age,pottemp,PL,PW,TL,TW1,TW2,excavation,cover,covertype,comments
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR170,UCL012,20210706_104935,NA,new,NA,TRUE,1,0,no,1,,52,94,106,76,56,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR035,,20210706_105222,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR066,,20210706_105509,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR036,,20210706_105612,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR037,UCL006B,20210706_110252,NA,repeat,N,TRUE,1,8,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR096,UCL006B,20210706_110252,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR097,UCL006B,20210706_110252,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR156,UCL006B,20210706_110252,NA,repeat,N,test,1,7,no,4,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR171,UCL006B,20210706_110252,NA,new,NA,TRUE,1,0,no,1,,62,32,35,61,67,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR172,UCL006B,20210706_110252,NA,new,NA,TRUE,1,0,no,1,,42,46,62,46,42,,0,,May be continuation of 156.
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR004,UCL006,20210706_111117,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR039,UCL006,20210706_111117,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR038,UCL006,20210706_111117,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR098,UCL006,20210706_111117,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR126,UCL006,20210706_111117,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR041,,20210706_111530,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR067,,20210706_111959,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR019,UCL013,20210706_112539,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR068,UCL013,20210706_112539,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR099,UCL013,20210706_112539,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR127,UCL013,20210706_112539,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR173,UCL013,20210706_112539,NA,new,NA,TRUE,1,0,no,1,,39,38,116,55,46,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR100,,20210706_112750,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR101,,20210706_112913,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR128,,20210706_113136,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR020,UCL014,20210706_113436,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR069,UCL014,20210706_113436,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR157,,20210706_113715,NA,repeat,Y,TRUE,0,0,no,2,,46,42,104,58,50,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR102,,20210706_114810,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR174,,20210706_115008,NA,new,NA,TRUE,0,0,no,1,,46,92,83,108,80,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR021,,20210706_115318,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR042,,20210706_115523,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR175,,20210706_115923,NA,new,NA,TRUE,0,0,no,1,,35,76,86,75,64,,0,,May be surveyed 7/2.
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR043,UCL024,20210706_120258,NA,repeat,N,TRUE,1,8,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR131,UCL024,20210706_120258,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR132,UCL024,20210706_120258,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR070,,20210706_120559,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR133,,20210706_120746,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR158,,20210706_120746,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR137,,20210706_121134,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR044,UCL019,20210706_121551,NA,repeat,N,TRUE,1,4,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR159,UCL019,20210706_121551,NA,repeat,N,TRUE,1,0,no,2,,55,43,151,60,63,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR103,UCL019,20210706_121551,NA,repeat,N,TRUE,1,6,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR005,UCL019,20210706_121551,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR104,UCL019,20210706_121551,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR045,UCL019,20210706_121551,NA,repeat,N,TRUE,1,1,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR022,,20210706_122026,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR071,,20210706_122153,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR134,UCL030,20210706_122652,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR160,UCL030,20210706_122652,NA,repeat,N,TRUE,1,0,no,2,,66,30,111,59,62,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR023,UCL007,20210706_123333,NA,repeat,N,TRUE,1,1,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR105,UCL007,20210706_123333,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR047,UCL007,20210706_123333,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR072,UCL007,20210706_123333,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR073,UCL007,20210706_123333,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR106,,20210706_123625,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR107,,20210706_123919,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR108,,20210706_124039,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR109,,20210706_124145,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR074,UCL015,20210706_124716,NA,repeat,N,TRUE,1,7,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR048,UCL015,20210706_124716,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR110,UCL015,20210706_124716,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR135,UCL015,20210706_124716,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR136,UCL015,20210706_124716,NA,repeat,N,test,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR161,UCL015,20210706_124716,NA,repeat,N,TRUE,1,0,no,2,,59,40,193,55,49,,0,,
upper,2,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR162,UCL015,20210706_124716,NA,repeat,N,TRUE,1,0,no,2,,41,30,70,28,39,,0,,
upper,4,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR140,,20210706_130023,NA,repeat,N,test,0,0,no,2,,NA,NA,NA,NA,NA,,1,bank,
upper,4,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR024,UCL026,20210706_130209,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,
upper,4,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR141,UCL026,20210706_130209,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR111,,20210706_130541,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR075,UCL027,20210706_132048,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR112,,20210706_132048,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR142,UCL027,20210706_132048,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR143,,20210706_132048,NA,repeat,N,test,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR113,UCL020,20210706_132337,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR114,UCL020,20210706_132337,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR025,UCL021,20210706_132454,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR115,UCL021,20210706_132454,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR076,,20210706_132607,NA,repeat,N,test,0,0,no,4,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR077,,20210706_132736,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR116,,20210706_133125,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR117,,20210706_133323,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR163,,20210706_133323,NA,repeat,N,TRUE,0,0,no,2,,65,40,73,59,52,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR144,,20210706_133603,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR118,,20210706_133731,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR026,UCL016,20210706_133942,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR078,UCL016,20210706_133942,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
upper,5,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR119,UCL016,20210706_133942,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR079,,20210706_134133,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR027,UCL028,20210706_134352,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR145,UCL028,20210706_134352,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR081,,20210706_134726,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR146,,20210706_134726,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR049,UCL017,20210706_134726,NA,repeat,N,TRUE,1,5,no,4,,NA,NA,NA,NA,NA,,1,bank,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR120,UCL017,20210706_134726,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,1,bank,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR080,UCL017,20210706_134726,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,1,bank,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR147,UCL008,20210706_135048,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR148,UCL008,20210706_135048,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR121,UCL008,20210706_135048,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR050,UCL008,20210706_135048,NA,repeat,N,TRUE,1,7,no,4,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR028,UCL008,20210706_135048,NA,repeat,N,TRUE,1,7,no,4,,NA,NA,NA,NA,NA,,0,,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR051,,20210706_135239,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,1,LWD,
upper,6,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR122,,20210706_135239,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR007,UCL002,NA,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,On weir.
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR014,UCL002,NA,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,weir
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR052,,NA,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,weir
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR008,UCL003,NA,NA,repeat,N,TRUE,1,1,no,3,,NA,NA,NA,NA,NA,,0,,On weir.
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR015,UCL003,NA,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,On weir.
upper,1,2021-07-06,9:10,13:53,UW,"JB, QH, SP",good,0,none,sun,Stop at dirt redd.,UR061,UCL010,NA,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,1,tree,
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR043,LCL015,20210708_105001,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR098,LCL015,20210708_105001,NA,repeat,N,TRUE,1,3,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR128,LCL015,20210708_105001,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR025,LCL010,20210708_105614,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR045,LCL010,20210708_105614,NA,repeat,N,TRUE,1,7,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR129,LCL010,20210708_105614,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR163,LCL010,20210708_105614,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR044,LCL010,20210708_105614,NA,repeat,N,TRUE,1,6,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR032,LCL010,20210708_105614,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR033,,20210708_105915,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR046,,20210708_105915,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR048,LCL005B,20210708_110107,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,2,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR072,LCL005B,20210708_110107,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR099,LCL016,20210708_110522,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR100,LCL016,20210708_110522,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR164,LCL016,20210708_110522,NA,repeat,N,TRUE,1,0,no,2,,45,44,95,51,36,,0,,No
